Date,Open,High,Low,Close,Adj Close,Volume,negative,positive,neutral,compound
2002-02-13,0.441607,0.450714,0.440179,0.446607,0.382905,312872000.0,0.116,0.131,0.753,0.9836
2002-02-14,0.447321,0.450536,0.435357,0.439286,0.376629,260170400.0,0.132,0.11,0.758,-0.9914
2002-02-15,0.438036,0.446071,0.425893,0.426786,0.365911,260187200.0,0.12,0.094,0.785,-0.9942
2002-02-19,0.424286,0.42625,0.401429,0.403929,0.346315,390258400.0,0.123,0.114,0.763,-0.9588
2002-02-20,0.406607,0.414286,0.399107,0.413036,0.354123,285443200.0,0.13,0.072,0.799,-0.999
2002-02-21,0.409286,0.410714,0.383036,0.383929,0.329167,446751200.0,0.142,0.096,0.761,-0.9985
2002-02-22,0.386786,0.409821,0.383929,0.406071,0.348151,406476000.0,0.116,0.113,0.771,-0.9545
2002-02-25,0.408036,0.441429,0.399286,0.425179,0.364534,426848800.0,0.129,0.115,0.757,-0.9769
2002-02-26,0.426964,0.435179,0.415179,0.422679,0.36239,260131200.0,0.135,0.12,0.745,-0.9856
2002-02-27,0.4275,0.433036,0.373929,0.392143,0.33621,1030159200.0,0.167,0.09,0.742,-0.9994
2002-02-28,0.395536,0.403393,0.38125,0.3875,0.332229,456937600.0,0.147,0.098,0.755,-0.9981
2002-03-01,0.391607,0.419643,0.389643,0.41875,0.359022,348992000.0,0.113,0.11,0.777,-0.936
2002-03-04,0.415357,0.438929,0.406429,0.43375,0.371882,348258400.0,0.161,0.111,0.728,-0.9987
2002-03-05,0.43125,0.43625,0.417857,0.420179,0.360247,274702400.0,0.157,0.094,0.75,-0.9991
2002-03-06,0.419286,0.434643,0.409464,0.429821,0.368514,226206400.0,0.146,0.089,0.765,-0.9987
2002-03-07,0.429643,0.438036,0.421607,0.435357,0.37326,258249600.0,0.146,0.092,0.761,-0.9991
2002-03-08,0.441786,0.448036,0.433929,0.440357,0.377547,269774400.0,0.091,0.118,0.791,0.9933
2002-03-11,0.439286,0.448929,0.430357,0.4475,0.383671,262785600.0,0.132,0.086,0.782,-0.9987
2002-03-12,0.437679,0.441786,0.430357,0.441429,0.378466,254055200.0,0.118,0.121,0.761,0.1361
2002-03-13,0.435179,0.44375,0.43125,0.437321,0.374944,200765600.0,0.114,0.106,0.781,-0.9081
2002-03-14,0.433929,0.439286,0.42625,0.43625,0.374025,217296800.0,0.124,0.093,0.783,-0.9977
2002-03-15,0.436786,0.445714,0.433036,0.445536,0.381987,240900800.0,0.159,0.087,0.754,-0.9994
2002-03-18,0.445536,0.447321,0.434286,0.441786,0.378772,304556000.0,0.162,0.096,0.742,-0.9991
2002-03-19,0.440893,0.451786,0.433929,0.44375,0.380456,242345600.0,0.132,0.101,0.767,-0.9967
2002-03-20,0.440357,0.448929,0.4375,0.445,0.381527,294319200.0,0.146,0.102,0.752,-0.9988
2002-03-21,0.426071,0.433929,0.415357,0.433393,0.371576,616352800.0,0.171,0.08,0.749,-0.9994
2002-03-22,0.4325,0.438571,0.42625,0.430179,0.368821,202193600.0,0.112,0.094,0.794,-0.9903
2002-03-25,0.429821,0.430179,0.415,0.416964,0.35749,262830400.0,0.143,0.111,0.746,-0.9978
2002-03-26,0.414286,0.422143,0.410714,0.418929,0.359175,257840800.0,0.143,0.104,0.753,-0.9979
2002-03-27,0.416964,0.423571,0.415357,0.419107,0.359328,127702400.0,0.144,0.094,0.762,-0.9988
2002-03-28,0.423214,0.426429,0.418929,0.422679,0.36239,108455200.0,0.165,0.091,0.744,-0.9988
2002-04-01,0.4175,0.441071,0.415714,0.436786,0.374485,199046400.0,0.126,0.091,0.783,-0.9969
2002-04-02,0.428571,0.433929,0.42625,0.429821,0.368514,203795200.0,0.131,0.094,0.775,-0.9978
2002-04-03,0.429464,0.437321,0.421429,0.424107,0.363615,214530400.0,0.144,0.103,0.753,-0.9955
2002-04-04,0.422679,0.447321,0.422679,0.444643,0.381221,338497600.0,0.139,0.102,0.759,-0.9974
2002-04-05,0.445536,0.449821,0.430357,0.441786,0.378772,278348000.0,0.144,0.123,0.733,-0.9941
2002-04-08,0.431429,0.440714,0.424643,0.438571,0.376015,261514400.0,0.156,0.091,0.753,-0.9991
2002-04-09,0.439107,0.446429,0.42875,0.430357,0.368973,191531200.0,0.136,0.077,0.787,-0.9984
2002-04-10,0.432321,0.445536,0.42875,0.440357,0.377547,224980000.0,0.16,0.095,0.744,-0.9987
2002-04-11,0.446964,0.45,0.441964,0.443929,0.380609,407254400.0,0.143,0.093,0.763,-0.9993
2002-04-12,0.446607,0.449464,0.43875,0.4475,0.383671,320241600.0,0.156,0.105,0.74,-0.9982
2002-04-15,0.4475,0.449107,0.442857,0.446429,0.382753,299370400.0,0.116,0.104,0.78,-0.9678
2002-04-16,0.449107,0.464107,0.448571,0.459643,0.394082,614577600.0,0.182,0.089,0.729,-0.9993
2002-04-17,0.463036,0.467321,0.453214,0.46625,0.399746,396250400.0,0.162,0.1,0.738,-0.9988
2002-04-18,0.455357,0.455714,0.444286,0.45375,0.389029,401710400.0,0.119,0.089,0.792,-0.994
2002-04-19,0.455179,0.455179,0.445179,0.446071,0.382446,375407200.0,0.138,0.097,0.765,-0.9969
2002-04-22,0.443571,0.445179,0.432679,0.438036,0.375557,269427200.0,0.142,0.118,0.74,-0.9932
2002-04-23,0.438214,0.4425,0.430179,0.433036,0.37127,233469600.0,0.16,0.08,0.76,-0.9991
2002-04-24,0.433929,0.4375,0.422857,0.424464,0.363921,140448000.0,0.153,0.095,0.752,-0.9989
2002-04-25,0.420714,0.434643,0.420536,0.430714,0.369279,194202400.0,0.176,0.09,0.734,-0.9992
2002-04-26,0.433571,0.435179,0.410714,0.410893,0.352285,304981600.0,0.142,0.1,0.758,-0.9979
2002-04-29,0.413571,0.429643,0.412321,0.427857,0.36683,272288800.0,0.151,0.106,0.742,-0.9975
2002-04-30,0.426607,0.435357,0.424107,0.433393,0.371576,280963200.0,0.158,0.102,0.739,-0.9981
2002-05-01,0.43375,0.43375,0.417143,0.428214,0.367136,214704000.0,0.131,0.102,0.767,-0.9904
2002-05-02,0.425179,0.434643,0.421429,0.423036,0.362696,239344000.0,0.11,0.08,0.809,-0.995
2002-05-03,0.420893,0.428929,0.418393,0.419821,0.35994,230781600.0,0.152,0.108,0.739,-0.9975
2002-05-06,0.416964,0.419643,0.401071,0.404464,0.346773,249664800.0,0.156,0.101,0.743,-0.9986
2002-05-07,0.409643,0.409821,0.395357,0.40125,0.344018,242748800.0,0.155,0.091,0.754,-0.9991
2002-05-08,0.414286,0.437857,0.411429,0.435179,0.373107,436682400.0,0.152,0.082,0.766,-0.9989
2002-05-09,0.433036,0.434821,0.425,0.431964,0.370351,224616000.0,0.17,0.08,0.75,-0.9995
2002-05-10,0.43375,0.43375,0.410357,0.416429,0.357032,235396000.0,0.141,0.075,0.784,-0.9983
2002-05-13,0.42,0.430179,0.409643,0.4275,0.366524,265608000.0,0.148,0.095,0.757,-0.9982
2002-05-14,0.436607,0.458571,0.4325,0.457321,0.392091,526506400.0,0.171,0.085,0.745,-0.9992
2002-05-15,0.453036,0.463929,0.443571,0.451429,0.387039,335826400.0,0.149,0.092,0.759,-0.9987
2002-05-16,0.4475,0.454464,0.441964,0.450179,0.385968,227052000.0,0.151,0.125,0.725,-0.9934
2002-05-17,0.455179,0.460357,0.439464,0.446607,0.382905,236493600.0,0.157,0.106,0.738,-0.9981
2002-05-20,0.43875,0.445179,0.438036,0.441786,0.378772,269914400.0,0.141,0.106,0.753,-0.9936
2002-05-21,0.443393,0.446429,0.417857,0.418929,0.359175,280991200.0,0.187,0.089,0.724,-0.9996
2002-05-22,0.417321,0.435179,0.416429,0.434286,0.372342,290875200.0,0.165,0.079,0.756,-0.9994
2002-05-23,0.436607,0.450714,0.429821,0.449643,0.385508,369398400.0,0.172,0.088,0.74,-0.9994
2002-05-24,0.44625,0.44625,0.427857,0.43125,0.369739,166174400.0,0.18,0.091,0.729,-0.9994
2002-05-28,0.423036,0.432143,0.418393,0.428214,0.367136,149716000.0,0.171,0.079,0.751,-0.9992
2002-05-29,0.427143,0.436429,0.41875,0.428214,0.367136,221793600.0,0.15,0.081,0.769,-0.9989
2002-05-30,0.424464,0.435357,0.419821,0.432143,0.370504,196375200.0,0.172,0.089,0.739,-0.9994
2002-05-31,0.430179,0.433036,0.415714,0.416071,0.356725,365495200.0,0.16,0.079,0.761,-0.9991
2002-06-03,0.417679,0.41875,0.403214,0.409107,0.350754,235110400.0,0.169,0.09,0.741,-0.9991
2002-06-04,0.408571,0.411429,0.396071,0.406786,0.348764,347821600.0,0.173,0.089,0.738,-0.9989
2002-06-05,0.407679,0.407679,0.399107,0.405714,0.347845,277082400.0,0.147,0.096,0.757,-0.997
2002-06-06,0.41,0.414821,0.393571,0.395714,0.339271,259996800.0,0.154,0.108,0.739,-0.9983
2002-06-07,0.388571,0.391786,0.37375,0.382143,0.327636,612376800.0,0.135,0.085,0.78,-0.998
2002-06-10,0.383571,0.39,0.381071,0.383571,0.32886,277575200.0,0.174,0.093,0.733,-0.9991
2002-06-11,0.386429,0.3875,0.364464,0.365357,0.313244,349496000.0,0.162,0.09,0.747,-0.9987
2002-06-12,0.364464,0.370536,0.356071,0.35875,0.30758,528718400.0,0.154,0.087,0.759,-0.9989
2002-06-13,0.3575,0.358036,0.346071,0.348929,0.29916,352083200.0,0.131,0.089,0.78,-0.9951
2002-06-14,0.343571,0.363571,0.323393,0.358929,0.307733,424900000.0,0.173,0.108,0.719,-0.998
2002-06-17,0.361429,0.368393,0.354464,0.366786,0.314469,324609600.0,0.17,0.091,0.739,-0.9991
2002-06-18,0.364643,0.367679,0.356786,0.359821,0.308498,353360000.0,0.161,0.082,0.757,-0.9989
2002-06-19,0.310179,0.314286,0.301429,0.305714,0.262109,1709467200.0,0.179,0.104,0.717,-0.9991
2002-06-20,0.306607,0.314286,0.300893,0.305536,0.261956,396636800.0,0.149,0.092,0.759,-0.9983
2002-06-21,0.303036,0.312321,0.299821,0.300893,0.257975,445177600.0,0.157,0.101,0.741,-0.9971
2002-06-24,0.299464,0.316607,0.298214,0.308393,0.264405,431933600.0,0.109,0.114,0.778,0.7506
2002-06-25,0.310714,0.315714,0.301071,0.306071,0.262415,301201600.0,0.176,0.065,0.759,-0.9995
2002-06-26,0.3,0.30875,0.285357,0.295536,0.253382,558952800.0,0.155,0.088,0.756,-0.9977
2002-06-27,0.299821,0.308393,0.293214,0.304643,0.26119,251658400.0,0.153,0.099,0.748,-0.9979
2002-06-28,0.305357,0.318214,0.303571,0.316429,0.271295,269858400.0,0.166,0.07,0.764,-0.9991
2002-07-01,0.31625,0.319286,0.304464,0.304643,0.26119,222689600.0,0.154,0.081,0.766,-0.9951
2002-07-02,0.304107,0.306429,0.300536,0.3025,0.259353,305188800.0,0.087,0.107,0.806,0.6597
2002-07-03,0.300179,0.315714,0.299107,0.313393,0.268692,199029600.0,0.147,0.082,0.771,-0.9984
2002-07-05,0.31625,0.334821,0.31625,0.334643,0.286911,161649600.0,0.117,0.059,0.824,-0.9974
2002-07-08,0.330714,0.332321,0.315714,0.321607,0.275735,211204000.0,0.159,0.072,0.769,-0.9993
2002-07-09,0.323036,0.326607,0.311786,0.313036,0.268386,226749600.0,0.145,0.094,0.761,-0.9986
2002-07-10,0.31625,0.324464,0.308036,0.309286,0.265171,206880800.0,0.174,0.065,0.762,-0.9995
2002-07-11,0.308214,0.327679,0.303036,0.326786,0.280175,373676800.0,0.134,0.107,0.76,-0.9921
2002-07-12,0.33125,0.335536,0.308214,0.312679,0.26808,443492000.0,0.143,0.095,0.761,-0.9977
2002-07-15,0.31125,0.332143,0.300179,0.325536,0.279103,295993600.0,0.158,0.092,0.75,-0.9982
2002-07-16,0.324107,0.331607,0.314464,0.318929,0.273439,446768000.0,0.165,0.088,0.747,-0.9991
2002-07-17,0.288036,0.289286,0.27125,0.279107,0.239297,1215485600.0,0.161,0.093,0.747,-0.9989
2002-07-18,0.276786,0.277857,0.263393,0.267679,0.229499,559462400.0,0.143,0.116,0.741,-0.9954
2002-07-19,0.2625,0.270893,0.259464,0.267143,0.229039,385207200.0,0.153,0.094,0.753,-0.9986
2002-07-22,0.263393,0.27125,0.260893,0.266429,0.228427,430897600.0,0.132,0.103,0.765,-0.9949
2002-07-23,0.266071,0.270179,0.257857,0.258393,0.221537,399890400.0,0.142,0.086,0.772,-0.9981
2002-07-24,0.255893,0.271786,0.254464,0.271429,0.232714,406593600.0,0.144,0.091,0.765,-0.9979
2002-07-25,0.266607,0.266964,0.250179,0.256429,0.219853,479354400.0,0.134,0.086,0.78,-0.998
2002-07-26,0.258214,0.259464,0.246429,0.256071,0.219546,207704000.0,0.158,0.091,0.752,-0.9984
2002-07-29,0.258571,0.269643,0.256607,0.268214,0.229957,274960000.0,0.131,0.101,0.767,-0.9761
2002-07-30,0.265179,0.276964,0.26,0.275536,0.236235,354838400.0,0.165,0.095,0.739,-0.9987
2002-07-31,0.275,0.275357,0.266071,0.2725,0.233632,310699200.0,0.125,0.101,0.774,-0.9678
2002-08-01,0.269821,0.275357,0.263036,0.264286,0.22659,228956000.0,0.129,0.095,0.776,-0.9961
2002-08-02,0.263214,0.267857,0.254464,0.258036,0.221231,179060000.0,0.134,0.09,0.776,-0.987
2002-08-05,0.259107,0.2625,0.249464,0.249821,0.214188,204024800.0,0.148,0.113,0.739,-0.9955
2002-08-06,0.25375,0.271964,0.251429,0.263214,0.22567,272053600.0,0.164,0.095,0.741,-0.9988
2002-08-07,0.269464,0.274286,0.25625,0.268393,0.230111,333474400.0,0.166,0.093,0.742,-0.999
2002-08-08,0.26375,0.274643,0.26375,0.273214,0.234244,227348800.0,0.148,0.101,0.751,-0.9974
2002-08-09,0.272321,0.272321,0.263393,0.267857,0.229651,205716000.0,0.161,0.091,0.748,-0.9987
2002-08-12,0.266071,0.268214,0.262321,0.267679,0.229499,179765600.0,0.146,0.103,0.752,-0.9968
2002-08-13,0.266071,0.271607,0.259821,0.260536,0.223374,269869600.0,0.185,0.075,0.74,-0.9995
2002-08-14,0.261964,0.274107,0.259643,0.270893,0.232254,399084000.0,0.1,0.105,0.794,0.3187
2002-08-15,0.272321,0.28125,0.268036,0.27875,0.238991,322078400.0,0.11,0.114,0.776,-0.4939
2002-08-16,0.275893,0.2875,0.272857,0.282321,0.242052,245224000.0,0.123,0.122,0.755,-0.4939
2002-08-19,0.281786,0.290179,0.280714,0.285357,0.244655,216557600.0,0.148,0.097,0.755,-0.9978
2002-08-20,0.285179,0.287321,0.277321,0.284107,0.243583,186625600.0,0.136,0.092,0.772,-0.9979
2002-08-21,0.285893,0.29,0.275893,0.287857,0.246799,202428800.0,0.152,0.081,0.767,-0.9987
2002-08-22,0.289286,0.290179,0.279643,0.285179,0.244502,258311200.0,0.113,0.086,0.802,-0.9853
2002-08-23,0.283929,0.284464,0.275893,0.280893,0.240828,163245600.0,0.172,0.061,0.768,-0.9996
2002-08-26,0.284821,0.284821,0.270714,0.277321,0.237765,189968800.0,0.147,0.104,0.749,-0.9959
2002-08-27,0.280536,0.281071,0.262679,0.265179,0.227355,262231200.0,0.155,0.088,0.757,-0.9985
2002-08-28,0.264286,0.27,0.261607,0.2625,0.225058,247973600.0,0.136,0.08,0.784,-0.9981
2002-08-29,0.261607,0.269286,0.259107,0.2625,0.225058,164169600.0,0.141,0.114,0.745,-0.9963
2002-08-30,0.263036,0.270357,0.260357,0.263393,0.225824,193519200.0,0.13,0.087,0.783,-0.9969
2002-09-03,0.25875,0.259821,0.250893,0.250893,0.215107,276936800.0,0.165,0.078,0.758,-0.9996
2002-09-04,0.253571,0.263929,0.253036,0.258571,0.22169,420660800.0,0.121,0.091,0.788,-0.9955
2002-09-05,0.253929,0.256429,0.250893,0.253214,0.217097,226178400.0,0.132,0.083,0.785,-0.9976
2002-09-06,0.259107,0.261607,0.254107,0.256786,0.220159,181591200.0,0.149,0.096,0.755,-0.9985
2002-09-09,0.255,0.259464,0.252679,0.256607,0.220006,158244800.0,0.151,0.106,0.743,-0.9966
2002-09-10,0.257321,0.25875,0.252143,0.255893,0.219394,249468800.0,0.155,0.094,0.751,-0.9983
2002-09-11,0.256071,0.260714,0.252679,0.255179,0.218782,202412000.0,0.156,0.106,0.737,-0.9979
2002-09-12,0.253571,0.259107,0.252143,0.2525,0.216485,269830400.0,0.179,0.095,0.727,-0.9963
2002-09-13,0.252321,0.256071,0.250893,0.253036,0.216944,282951200.0,0.12,0.102,0.778,-0.988
2002-09-16,0.2525,0.260893,0.252143,0.258929,0.221997,286641600.0,0.126,0.088,0.786,-0.9961
2002-09-17,0.260179,0.268393,0.260179,0.264286,0.22659,427996800.0,0.157,0.066,0.777,-0.9993
2002-09-18,0.262321,0.269464,0.259286,0.268214,0.229957,328641600.0,0.145,0.077,0.778,-0.9984
2002-09-19,0.263393,0.264286,0.258571,0.260357,0.223221,205945600.0,0.127,0.07,0.802,-0.9978
2002-09-20,0.261071,0.266786,0.259286,0.265536,0.227661,352788800.0,0.149,0.063,0.789,-0.9953
2002-09-23,0.263571,0.267143,0.258036,0.265179,0.227355,263709600.0,0.129,0.106,0.766,-0.9919
2002-09-24,0.257143,0.264643,0.257143,0.261429,0.22414,250661600.0,0.18,0.074,0.746,-0.9992
2002-09-25,0.262321,0.270893,0.261607,0.266607,0.22858,254682400.0,0.25,0.059,0.692,-0.9996
2002-09-26,0.269643,0.27125,0.259821,0.2625,0.225058,208644800.0,0.157,0.076,0.767,-0.9994
2002-09-27,0.25875,0.265179,0.258571,0.262857,0.225364,206152800.0,0.146,0.105,0.749,-0.9935
2002-09-30,0.257143,0.260179,0.2525,0.258929,0.221997,237697600.0,0.142,0.077,0.781,-0.9983
2002-10-01,0.260536,0.260714,0.25,0.259107,0.222149,342423200.0,0.138,0.12,0.742,-0.9748
2002-10-02,0.255893,0.26125,0.251786,0.253036,0.216944,229348000.0,0.133,0.09,0.777,-0.9978
2002-10-03,0.253214,0.260714,0.251071,0.255357,0.218934,217896000.0,0.164,0.099,0.737,-0.9989
2002-10-04,0.256429,0.257143,0.249821,0.250536,0.214801,190825600.0,0.169,0.097,0.734,-0.9976
2002-10-07,0.249464,0.25375,0.245714,0.245893,0.21082,244697600.0,0.128,0.093,0.78,-0.9944
2002-10-08,0.248214,0.249286,0.238571,0.244286,0.209442,453644800.0,0.142,0.081,0.778,-0.9987
2002-10-09,0.241786,0.247321,0.239464,0.242679,0.208064,356686400.0,0.165,0.092,0.743,-0.9966
2002-10-10,0.243393,0.253929,0.2425,0.251964,0.216025,321574400.0,0.151,0.086,0.763,-0.9988
2002-10-11,0.254464,0.263929,0.251786,0.259107,0.222149,294677600.0,0.119,0.098,0.784,-0.9879
2002-10-14,0.259821,0.2675,0.257857,0.26375,0.22613,194404000.0,0.153,0.089,0.758,-0.9982
2002-10-15,0.271786,0.272321,0.263929,0.270714,0.232101,405518400.0,0.142,0.089,0.769,-0.9984
2002-10-16,0.265357,0.270179,0.248214,0.26,0.222915,307624800.0,0.187,0.098,0.715,-0.9993
2002-10-17,0.25375,0.256786,0.249643,0.251964,0.216025,469296800.0,0.151,0.101,0.749,-0.9985
2002-10-18,0.25,0.25625,0.24875,0.256071,0.219546,288299200.0,0.135,0.111,0.754,-0.9936
2002-10-21,0.254643,0.26125,0.25,0.26,0.222915,238520800.0,0.146,0.099,0.755,-0.9975
2002-10-22,0.258393,0.265714,0.254643,0.2625,0.225058,218148000.0,0.155,0.087,0.758,-0.9993
2002-10-23,0.26125,0.2675,0.258929,0.265714,0.227814,209036800.0,0.166,0.101,0.733,-0.9983
2002-10-24,0.268214,0.271607,0.259821,0.262321,0.224905,174748000.0,0.132,0.09,0.778,-0.9958
2002-10-25,0.262321,0.275893,0.260536,0.275357,0.236082,279070400.0,0.117,0.081,0.802,-0.9977
2002-10-28,0.277679,0.284821,0.272321,0.27875,0.238991,349300000.0,0.161,0.086,0.753,-0.9991
2002-10-29,0.278036,0.283571,0.267143,0.275714,0.236388,259179200.0,0.137,0.109,0.753,-0.9951
2002-10-30,0.276607,0.292321,0.276429,0.285357,0.244655,270676000.0,0.143,0.085,0.772,-0.9972
2002-10-31,0.285536,0.293571,0.284286,0.286964,0.246033,295836800.0,0.14,0.087,0.774,-0.998
2002-11-01,0.284643,0.294643,0.28375,0.292143,0.250473,189828800.0,0.148,0.109,0.743,-0.9959
2002-11-04,0.294643,0.310357,0.291964,0.301607,0.258587,376818400.0,0.126,0.095,0.778,-0.9934
2002-11-05,0.299107,0.302857,0.291964,0.301786,0.258741,210694400.0,0.166,0.107,0.727,-0.9969
2002-11-06,0.305,0.309286,0.298214,0.3075,0.26364,216389600.0,0.13,0.105,0.765,-0.9839
2002-11-07,0.3025,0.305357,0.282321,0.285714,0.244961,336179200.0,0.135,0.092,0.772,-0.9972
2002-11-08,0.285893,0.289286,0.277143,0.282857,0.242512,190064000.0,0.128,0.113,0.759,-0.9741
2002-11-11,0.281071,0.28375,0.27,0.270714,0.232101,152975200.0,0.115,0.095,0.79,-0.9854
2002-11-12,0.273571,0.286429,0.272857,0.279286,0.23945,223792800.0,0.1,0.097,0.803,-0.8934
2002-11-13,0.276786,0.286964,0.272857,0.278393,0.238684,231739200.0,0.151,0.099,0.749,-0.9983
2002-11-14,0.283929,0.293036,0.281786,0.291071,0.249554,141713600.0,0.123,0.096,0.781,-0.9929
2002-11-15,0.289821,0.29,0.281429,0.284821,0.244196,160994400.0,0.139,0.106,0.755,-0.9966
2002-11-18,0.289107,0.289286,0.277143,0.279464,0.239603,164578400.0,0.109,0.092,0.799,-0.9911
2002-11-19,0.277679,0.28125,0.268036,0.272679,0.233785,210952000.0,0.13,0.113,0.756,-0.9879
2002-11-20,0.273214,0.280357,0.272321,0.277321,0.237765,208740000.0,0.136,0.095,0.769,-0.9972
2002-11-21,0.283929,0.293571,0.28125,0.291964,0.25032,418482400.0,0.127,0.111,0.761,-0.9735
2002-11-22,0.287321,0.291071,0.283929,0.285893,0.245115,227858400.0,0.149,0.088,0.763,-0.9987
2002-11-25,0.28625,0.288214,0.280536,0.285179,0.244502,199427200.0,0.168,0.097,0.735,-0.9994
2002-11-26,0.283036,0.283929,0.272679,0.275179,0.235929,240262400.0,0.177,0.083,0.739,-0.9995
2002-11-27,0.278571,0.283214,0.275893,0.280714,0.240675,286798400.0,0.16,0.083,0.758,-0.999
2002-11-29,0.281964,0.283571,0.275179,0.276786,0.237307,143432800.0,0.151,0.108,0.741,-0.998
2002-12-02,0.283929,0.2875,0.268036,0.271071,0.232407,398742400.0,0.133,0.115,0.752,-0.9909
2002-12-03,0.271429,0.273929,0.269643,0.270714,0.232101,227869600.0,0.156,0.106,0.738,-0.9956
2002-12-04,0.271071,0.27125,0.258929,0.267321,0.229192,325757600.0,0.143,0.082,0.775,-0.9979
2002-12-05,0.268393,0.269286,0.259464,0.26125,0.223987,243398400.0,0.139,0.089,0.772,-0.9979
2002-12-06,0.261607,0.27125,0.259286,0.266964,0.228886,245358400.0,0.134,0.087,0.779,-0.9968
2002-12-09,0.266786,0.266964,0.261964,0.263393,0.225824,236084800.0,0.168,0.096,0.736,-0.9992
2002-12-10,0.263393,0.275893,0.263036,0.272857,0.233938,308610400.0,0.132,0.097,0.772,-0.997
2002-12-11,0.273214,0.276607,0.269286,0.276607,0.237153,253500800.0,0.096,0.089,0.816,-0.9476
2002-12-12,0.276964,0.277679,0.268036,0.27125,0.23256,149340800.0,0.143,0.101,0.755,-0.9977
2002-12-13,0.270357,0.270536,0.261607,0.264107,0.226436,164780000.0,0.119,0.087,0.794,-0.9947
2002-12-16,0.264464,0.269643,0.260893,0.265179,0.227355,251624800.0,0.129,0.086,0.785,-0.9972
2002-12-17,0.265179,0.27125,0.261786,0.269286,0.230876,222661600.0,0.131,0.097,0.772,-0.9966
2002-12-18,0.264286,0.265357,0.258929,0.260179,0.223068,150701600.0,0.12,0.102,0.779,-0.9829
2002-12-19,0.259464,0.266429,0.251786,0.253571,0.217403,347519200.0,0.135,0.069,0.796,-0.9988
2002-12-20,0.255179,0.26,0.246071,0.2525,0.216485,318096800.0,0.122,0.106,0.773,-0.991
2002-12-23,0.252857,0.259821,0.252143,0.25875,0.221843,125826400.0,0.142,0.096,0.762,-0.9972
2002-12-24,0.257857,0.258393,0.255357,0.256429,0.219853,39340000.0,0.15,0.089,0.761,-0.9987
2002-12-26,0.2575,0.264464,0.255,0.257143,0.220465,85422400.0,0.152,0.089,0.759,-0.9987
2002-12-27,0.255536,0.256786,0.250179,0.251071,0.21526,80035200.0,0.158,0.09,0.752,-0.9982
2002-12-30,0.251429,0.252679,0.247143,0.25125,0.215413,155041600.0,0.131,0.098,0.771,-0.9855
2002-12-31,0.25,0.256429,0.249107,0.255893,0.219394,200726400.0,0.16,0.093,0.746,-0.9985
2003-01-02,0.256429,0.266429,0.25625,0.264286,0.22659,181428800.0,0.116,0.112,0.772,-0.9136
2003-01-03,0.264286,0.266607,0.260536,0.266071,0.22812,147453600.0,0.125,0.103,0.772,-0.9904
2003-01-06,0.268393,0.274643,0.265714,0.266071,0.22812,390532800.0,0.15,0.091,0.759,-0.998
2003-01-07,0.264107,0.267857,0.258393,0.265179,0.227355,342344800.0,0.126,0.069,0.805,-0.9977
2003-01-08,0.260357,0.262679,0.257857,0.259821,0.222761,229644800.0,0.185,0.066,0.749,-0.9995
2003-01-09,0.261071,0.266429,0.258929,0.262143,0.224752,215252800.0,0.128,0.096,0.776,-0.9947
2003-01-10,0.260357,0.264643,0.25875,0.262857,0.225364,175100800.0,0.128,0.095,0.777,-0.9927
2003-01-13,0.266071,0.266071,0.256429,0.26125,0.223987,178942400.0,0.131,0.111,0.758,-0.9902
2003-01-14,0.262321,0.264643,0.25875,0.260893,0.223681,186860800.0,0.134,0.091,0.775,-0.9942
2003-01-15,0.260536,0.2625,0.254643,0.257679,0.220925,371128800.0,0.11,0.091,0.799,-0.9861
